entry_date,exit_date,entry_day_of_week,direction,entry_price,exit_price,entry_prediction,entry_signal_strength,entry_atr,net_return_pct,outcome,exit_reason,holding_days,signal_strength_quartile
2022-07-06 21:00:00+00:00,2022-07-07 21:00:00+00:00,2,SHORT,1.01824,1.01854,-0.00046821716,0.0002570874959928915,0.009902857142857133,-0.0494626021370175,LOSS,TIME_EXIT,1,Q4 (Strongest)
2022-07-07 21:00:00+00:00,2022-07-10 21:00:00+00:00,3,SHORT,1.01639,1.018219502,-0.00045003483,0.0002362197556067258,0.010248571428571416,-0.20000000000000925,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-07-10 21:00:00+00:00,2022-07-11 21:00:00+00:00,6,SHORT,1.01783,1.00374,-0.00046469984,0.0002456032170448452,0.010803571428571404,1.36431761689083,WIN,TIME_EXIT,1,Q4 (Strongest)
2022-07-11 21:00:00+00:00,2022-07-12 21:00:00+00:00,0,SHORT,1.004,1.0058072,-0.0005136998,0.0002896557585336268,0.010352857142857117,-0.20000000000000087,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-07-12 21:00:00+00:00,2022-07-13 21:00:00+00:00,1,SHORT,1.00363,1.005436534,-0.00049775536,0.00027277382090687755,0.010539285714285687,-0.19999999999999707,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-07-13 21:00:00+00:00,2022-07-14 21:00:00+00:00,2,SHORT,1.00595,1.00776071,-0.00051965925,0.00029350326745770873,0.010887857142857116,-0.19999999999999934,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-07-14 21:00:00+00:00,2022-07-17 21:00:00+00:00,3,SHORT,1.0018,1.0036032400000001,-0.0005045741,0.00027594057901296764,0.011074285714285703,-0.20000000000000945,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-07-17 21:00:00+00:00,2022-07-18 21:00:00+00:00,6,SHORT,1.00853,1.010345354,-0.0004447895,0.00021417523210402577,0.011214285714285701,-0.20000000000001014,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-07-18 21:00:00+00:00,2022-07-19 21:00:00+00:00,0,SHORT,1.0143,1.01612574,-0.00045650423,0.00022556513955350964,0.01156714285714284,-0.20000000000001292,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-07-19 21:00:00+00:00,2022-07-20 21:00:00+00:00,1,SHORT,1.02275,1.0245909500000001,-0.00041381948,0.0001825747749535367,0.01164999999999997,-0.2000000000000062,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-07-20 21:00:00+00:00,2022-07-21 21:00:00+00:00,2,SHORT,1.01784,1.019672112,-0.000428817,0.0001973099133465439,0.01167999999999996,-0.19999999999999965,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-07-21 21:00:00+00:00,2022-07-24 21:00:00+00:00,3,SHORT,1.02288,1.0247211840000001,-0.00042543872,0.00019050103146582838,0.012250714285714226,-0.20000000000001042,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-07-24 21:00:00+00:00,2022-07-25 21:00:00+00:00,6,SHORT,1.02145,1.02328861,-0.00042986023,0.00018642280949279669,0.011291428571428508,-0.20000000000000723,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-07-25 21:00:00+00:00,2022-07-26 21:00:00+00:00,0,SHORT,1.02195,1.01996,-0.0004596778,0.00020819767843931902,0.011486428571428517,0.17472576936248707,WIN,TIME_EXIT,1,Q4 (Strongest)
2022-07-26 21:00:00+00:00,2022-07-27 21:00:00+00:00,1,SHORT,1.01164,1.0134609520000002,-0.000467293,0.0002083033684175461,0.011822857142857104,-0.20000000000000964,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-07-27 21:00:00+00:00,2022-07-28 21:00:00+00:00,2,SHORT,1.0199,1.02173582,-0.00040562675,0.0001422102621290833,0.011828571428571395,-0.19999999999999338,LOSS,STOP_LOSS,1,Q3
2022-07-28 21:00:00+00:00,2022-07-31 21:00:00+00:00,3,SHORT,1.01968,1.021515424,-0.00044907755,0.00018387645832262933,0.01151857142857141,-0.20000000000000293,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-07-31 21:00:00+00:00,2022-08-01 21:00:00+00:00,6,SHORT,1.02175,1.02358915,-0.0004720507,0.00020240123732946804,0.011489285714285693,-0.200000000000012,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-08-01 21:00:00+00:00,2022-08-02 21:00:00+00:00,0,SHORT,1.02612,1.01692,-0.00040540812,0.00012964539113454517,0.011532142857142848,0.8765812965345062,WIN,TIME_EXIT,1,Q3
2022-08-02 21:00:00+00:00,2022-08-03 21:00:00+00:00,1,SHORT,1.01657,1.018399826,-0.00047412724,0.00019621265935711564,0.011387857142857125,-0.20000000000000337,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-08-03 21:00:00+00:00,2022-08-04 21:00:00+00:00,2,SHORT,1.0166,1.01842988,-0.00045797054,0.00017966473009437326,0.011449285714285686,-0.20000000000000603,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-08-04 21:00:00+00:00,2022-08-07 21:00:00+00:00,3,SHORT,1.02473,1.01936,-0.0004316983,0.00015150273684412237,0.011363571428571409,0.5040404789554199,WIN,TIME_EXIT,1,Q3
2022-08-07 21:00:00+00:00,2022-08-08 21:00:00+00:00,6,SHORT,1.01755,1.01938159,-0.0004449276,0.00016239270684309304,0.010742142857142842,-0.20000000000001034,LOSS,STOP_LOSS,1,Q3
2022-08-08 21:00:00+00:00,2022-08-09 21:00:00+00:00,0,SHORT,1.01928,1.021114704,-0.00045733034,0.0001712357974611223,0.01031857142857143,-0.19999999999999654,LOSS,STOP_LOSS,1,Q3
2022-08-09 21:00:00+00:00,2022-08-10 21:00:00+00:00,1,SHORT,1.0213,1.02313834,-0.00044650698,0.00015663090161979195,0.01062142857142859,-0.19999999999999393,LOSS,STOP_LOSS,1,Q3
2022-08-10 21:00:00+00:00,2022-08-11 21:00:00+00:00,2,SHORT,1.03006,1.031914108,-0.00042986663,0.00013886044267565013,0.010359285714285746,-0.20000000000000742,LOSS,STOP_LOSS,1,Q3
2022-08-11 21:00:00+00:00,2022-08-14 21:00:00+00:00,3,SHORT,1.03198,1.01596,-0.000397246,0.00010533066233620048,0.010428571428571454,1.5323556658074695,WIN,TIME_EXIT,1,Q2
2022-08-14 21:00:00+00:00,2022-08-15 21:00:00+00:00,6,SHORT,1.02571,1.01709,-0.0004354941,0.00014235353912226854,0.010223571428571459,0.8203934835382175,WIN,TIME_EXIT,1,Q3
2022-08-15 21:00:00+00:00,2022-08-16 21:00:00+00:00,0,SHORT,1.0162,1.01802916,-0.0004527326,0.00015840785927139222,0.009853571428571462,-0.19999999999999965,LOSS,STOP_LOSS,1,Q3
2022-08-16 21:00:00+00:00,2022-08-17 21:00:00+00:00,1,SHORT,1.01705,1.01888069,-0.00040928577,0.00011426886776462198,0.009404285714285754,-0.20000000000000231,LOSS,STOP_LOSS,1,Q2
2022-08-17 21:00:00+00:00,2022-08-18 21:00:00+00:00,2,SHORT,1.01773,1.00416,-0.0004172719,0.0001212383108213544,0.009443571428571456,1.3133595354367151,WIN,TIME_EXIT,1,Q2
2022-08-18 21:00:00+00:00,2022-08-21 21:00:00+00:00,3,SHORT,1.00884,0.99419,-0.0003915479,9.271274902857837e-05,0.009398571428571463,1.4321628801395605,WIN,TIME_EXIT,1,Q2
2022-08-21 21:00:00+00:00,2022-08-22 21:00:00+00:00,6,SHORT,1.00405,0.99672,-0.00042277525,0.00012144472566433251,0.009327857142857165,0.7100433245356365,WIN,TIME_EXIT,1,Q2
2022-08-22 21:00:00+00:00,2022-08-23 21:00:00+00:00,0,SHORT,0.9943,0.99608974,-0.0004894661,0.0001866607926785946,0.009545000000000026,-0.1999999999999984,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-08-23 21:00:00+00:00,2022-08-24 21:00:00+00:00,1,SHORT,0.99698,0.998774564,-0.00045031324,0.00014609366073273125,0.009471428571428606,-0.19999999999999984,LOSS,STOP_LOSS,1,Q3
2022-08-24 21:00:00+00:00,2022-08-25 21:00:00+00:00,2,SHORT,0.99673,0.9985241140000001,-0.00047293873,0.00016744117834605277,0.009283571428571455,-0.2000000000000069,LOSS,STOP_LOSS,1,Q3
2022-08-25 21:00:00+00:00,2022-08-28 21:00:00+00:00,3,SHORT,0.99738,0.9991752840000001,-0.0004574196,0.00015110264066606758,0.00986071428571431,-0.20000000000000637,LOSS,STOP_LOSS,1,Q3
2022-08-28 21:00:00+00:00,2022-08-29 21:00:00+00:00,6,SHORT,0.99668,0.9984740240000001,-0.00044493942,0.00013853673357516527,0.010262142857142878,-0.2000000000000061,LOSS,STOP_LOSS,1,Q3
2022-08-29 21:00:00+00:00,2022-08-30 21:00:00+00:00,0,SHORT,0.99986,1.001659748,-0.00047801394,0.00017069024033844466,0.009591428571428593,-0.20000000000000454,LOSS,STOP_LOSS,1,Q3
2022-08-30 21:00:00+00:00,2022-08-31 21:00:00+00:00,1,SHORT,1.00145,1.0032526099999999,-0.00045213586,0.00014291662955656648,0.00972714285714287,-0.19999999999999268,LOSS,STOP_LOSS,1,Q3
2022-08-31 21:00:00+00:00,2022-09-01 21:00:00+00:00,2,SHORT,1.00542,0.99564,-0.0004086985,9.836609824560584e-05,0.010133571428571455,0.9527278152413927,WIN,TIME_EXIT,1,Q2
2022-09-01 21:00:00+00:00,2022-09-04 21:00:00+00:00,3,SHORT,0.99448,0.99302,-0.00047611695,0.00016534194583073258,0.009967142857142888,0.1268103933714119,WIN,TIME_EXIT,1,Q3
2022-09-04 21:00:00+00:00,2022-09-05 21:00:00+00:00,6,SHORT,0.99294,0.9947272920000001,-0.00044752742,0.00013616366311907768,0.010010714285714309,-0.20000000000000517,LOSS,STOP_LOSS,1,Q3
2022-09-05 21:00:00+00:00,2022-09-06 21:00:00+00:00,0,SHORT,0.99284,0.994627112,-0.00042572946,0.00011368561768904329,0.01047428571428573,-0.20000000000000354,LOSS,STOP_LOSS,1,Q2
2022-09-06 21:00:00+00:00,2022-09-07 21:00:00+00:00,1,SHORT,0.9908,0.99258344,-0.00046198277,0.0001453432021662593,0.010628571428571456,-0.1999999999999969,LOSS,STOP_LOSS,1,Q3
2022-09-07 21:00:00+00:00,2022-09-08 21:00:00+00:00,2,SHORT,1.0009,1.0027016199999998,-0.00043703764,0.00011406207922846066,0.01088642857142859,-0.19999999999999485,LOSS,STOP_LOSS,1,Q2
2022-09-08 21:00:00+00:00,2022-09-11 21:00:00+00:00,3,SHORT,0.99969,1.001489442,-0.0003979766,7.341763121075927e-05,0.010861428571428593,-0.200000000000004,LOSS,STOP_LOSS,1,Q1 (Weakest)
2022-09-11 21:00:00+00:00,2022-09-12 21:00:00+00:00,6,SHORT,1.0102,1.0120183600000001,-0.00037729353,5.257692188024519e-05,0.011097857142857168,-0.20000000000001283,LOSS,STOP_LOSS,1,Q1 (Weakest)
2022-09-12 21:00:00+00:00,2022-09-13 21:00:00+00:00,0,SHORT,1.01226,0.9979,-0.00037780264,5.1297032041475166e-05,0.012032857142857163,1.3986078675439046,WIN,TIME_EXIT,1,Q1 (Weakest)
2022-09-13 21:00:00+00:00,2022-09-14 21:00:00+00:00,1,SHORT,0.99699,0.9987845820000001,-0.00042699906,9.840783313848074e-05,0.011917857142857155,-0.20000000000000445,LOSS,STOP_LOSS,1,Q2
2022-09-14 21:00:00+00:00,2022-09-15 21:00:00+00:00,2,SHORT,0.99758,0.999375644,-0.00043875226,0.0001091082813218236,0.011335,-0.19999999999999848,LOSS,STOP_LOSS,1,Q2
2022-09-15 21:00:00+00:00,2022-09-18 21:00:00+00:00,3,SHORT,1.0001,1.00190018,-0.00040503676,7.442609057761729e-05,0.011165714285714294,-0.200000000000004,LOSS,STOP_LOSS,1,Q1 (Weakest)
2022-09-18 21:00:00+00:00,2022-09-19 21:00:00+00:00,6,SHORT,1.00122,1.003022196,-0.00047308346,0.0001423933124169707,0.011097142857142852,-0.2000000000000089,LOSS,STOP_LOSS,1,Q3
2022-09-19 21:00:00+00:00,2022-09-20 21:00:00+00:00,0,SHORT,1.00252,0.9824696,-0.00041508477,8.41347011737525e-05,0.011008571428571423,1.9800000000000022,WIN,TAKE_PROFIT,1,Q2
2022-09-20 21:00:00+00:00,2022-09-21 21:00:00+00:00,1,SHORT,0.99752,0.98346,-0.00046864554,0.0001352703687734902,0.011135714285714273,1.3894955489614205,WIN,TIME_EXIT,1,Q3
2022-09-21 21:00:00+00:00,2022-09-22 21:00:00+00:00,2,SHORT,0.98373,0.96914,-0.00051144784,0.00017598182661458849,0.01120499999999998,1.4631305337846758,WIN,TIME_EXIT,1,Q3
2022-09-22 21:00:00+00:00,2022-09-25 21:00:00+00:00,3,SHORT,0.98368,0.9640063999999999,-0.0004623534,0.00012663493980653585,0.011958571428571414,1.980000000000007,WIN,TAKE_PROFIT,1,Q3
2022-09-25 21:00:00+00:00,2022-09-26 21:00:00+00:00,6,SHORT,0.96755,0.95936,-0.0005467774,0.00021016709855757652,0.012214285714285702,0.8264678827967578,WIN,TIME_EXIT,1,Q4 (Strongest)
2022-09-26 21:00:00+00:00,2022-09-27 21:00:00+00:00,0,SHORT,0.96094,0.9626696920000001,-0.00058054354,0.00024091017083264886,0.01197428571428569,-0.20000000000000628,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-09-27 21:00:00+00:00,2022-09-28 21:00:00+00:00,1,SHORT,0.95907,0.960796326,-0.0005699298,0.00022800137870945038,0.012798571428571406,-0.20000000000000004,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-09-28 21:00:00+00:00,2022-09-29 21:00:00+00:00,2,SHORT,0.97351,0.975262318,-0.000536313,0.00019372765556909145,0.013243571428571401,-0.19999999999999743,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-09-29 21:00:00+00:00,2022-10-02 21:00:00+00:00,3,SHORT,0.98168,0.9834470240000001,-0.0005322152,0.00018914195243269205,0.013016428571428549,-0.20000000000000626,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-10-02 21:00:00+00:00,2022-10-03 21:00:00+00:00,6,SHORT,0.97969,0.981453442,-0.0005225458,0.00017925494466908276,0.012098571428571403,-0.2000000000000004,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-10-03 21:00:00+00:00,2022-10-04 21:00:00+00:00,0,SHORT,0.98258,0.984348644,-0.0005182221,0.00017429132945835586,0.012992142857142832,-0.19999999999999854,LOSS,STOP_LOSS,1,Q3
2022-10-04 21:00:00+00:00,2022-10-05 21:00:00+00:00,1,SHORT,0.9987,0.97922,-0.0005031818,0.00015811824472621082,0.013694999999999981,1.9305356964053322,WIN,TIME_EXIT,1,Q3
2022-10-05 21:00:00+00:00,2022-10-06 21:00:00+00:00,2,SHORT,0.98853,0.97422,-0.0005136688,0.00016605884418822823,0.014031428571428544,1.4276040180874676,WIN,TIME_EXIT,1,Q3
2022-10-06 21:00:00+00:00,2022-10-09 21:00:00+00:00,3,SHORT,0.97901,0.97046,-0.00054041203,0.00018904388416558505,0.014227142857142836,0.8533312223572851,WIN,TIME_EXIT,1,Q4 (Strongest)
2022-10-09 21:00:00+00:00,2022-10-10 21:00:00+00:00,6,SHORT,0.97356,0.975312408,-0.00052089244,0.00016786843654699625,0.014057857142857122,-0.19999999999999826,LOSS,STOP_LOSS,1,Q3
2022-10-10 21:00:00+00:00,2022-10-11 21:00:00+00:00,0,SHORT,0.97036,0.972106648,-0.00059294107,0.0002395751571748406,0.013634285714285694,-0.20000000000000176,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-10-11 21:00:00+00:00,2022-10-12 21:00:00+00:00,1,SHORT,0.97085,0.97259753,-0.00056264614,0.0002091645752079785,0.013397142857142838,-0.2000000000000054,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-10-12 21:00:00+00:00,2022-10-13 21:00:00+00:00,2,SHORT,0.97012,0.971866216,-0.0005574647,0.0002039680734742433,0.013330714285714267,-0.20000000000000231,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-10-13 21:00:00+00:00,2022-10-16 21:00:00+00:00,3,SHORT,0.97746,0.9792194280000001,-0.0004977258,0.0001441639964468777,0.012923571428571408,-0.20000000000000642,LOSS,STOP_LOSS,1,Q3
2022-10-16 21:00:00+00:00,2022-10-17 21:00:00+00:00,6,SHORT,0.97253,0.974280554,-0.00054942624,0.0001957842835690826,0.013140714285714268,-0.20000000000000157,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-10-17 21:00:00+00:00,2022-10-18 21:00:00+00:00,0,SHORT,0.98402,0.9857912360000001,-0.0005116325,0.00015360400313511495,0.012054285714285693,-0.2000000000000066,LOSS,STOP_LOSS,1,Q3
2022-10-18 21:00:00+00:00,2022-10-19 21:00:00+00:00,1,SHORT,0.9857,0.97886,-0.00053967064,0.00017647268366999914,0.011598571428571403,0.6739231003347944,WIN,TIME_EXIT,1,Q3
2022-10-19 21:00:00+00:00,2022-10-20 21:00:00+00:00,2,SHORT,0.97723,0.978989014,-0.0005596037,0.00019493567524477836,0.011395714285714263,-0.20000000000000032,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-10-20 21:00:00+00:00,2022-10-23 21:00:00+00:00,3,SHORT,0.97861,0.980371498,-0.0005790877,0.0002124837168958038,0.011914285714285695,-0.20000000000000284,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-10-23 21:00:00+00:00,2022-10-24 21:00:00+00:00,6,SHORT,0.98679,0.988566222,-0.00057124265,0.00020301132462918758,0.011194285714285697,-0.200000000000005,LOSS,STOP_LOSS,1,Q4 (Strongest)
2022-10-24 21:00:00+00:00,2022-10-25 21:00:00+00:00,0,SHORT,0.98753,0.989307554,-0.0004814281,0.00010840268572792405,0.010962857142857132,-0.20000000000000145,LOSS,STOP_LOSS,1,Q2
2022-10-25 21:00:00+00:00,2022-10-26 21:00:00+00:00,1,SHORT,0.99662,0.998413916,-0.0005208845,0.0001433466200251132,0.011013571428571416,-0.20000000000000065,LOSS,STOP_LOSS,1,Q3
2022-10-26 21:00:00+00:00,2022-10-27 21:00:00+00:00,2,SHORT,1.00812,0.9966,-0.0004731161,9.521020692773165e-05,0.011337142857142839,1.1227211046303878,WIN,TIME_EXIT,1,Q2
2022-10-27 21:00:00+00:00,2022-10-30 21:00:00+00:00,3,SHORT,0.99655,0.98828,-0.00053524383,0.0001562277413904667,0.011336428571428556,0.8098630274446841,WIN,TIME_EXIT,1,Q3
2022-10-30 21:00:00+00:00,2022-10-31 21:00:00+00:00,6,SHORT,0.99548,0.98742,-0.00051156385,0.00012982215266674755,0.01125499999999999,0.7896596616707585,WIN,TIME_EXIT,1,Q3
2022-10-31 21:00:00+00:00,2022-11-01 21:00:00+00:00,0,SHORT,0.98812,0.9898986160000001,-0.00055698084,0.000171179425669834,0.011497142857142848,-0.20000000000000667,LOSS,STOP_LOSS,1,Q3
2022-11-01 21:00:00+00:00,2022-11-02 21:00:00+00:00,1,SHORT,0.98836,0.975,-0.00056554045,0.00017585190362297,0.01141428571428571,1.331734185924161,WIN,TIME_EXIT,1,Q3
2022-11-02 21:00:00+00:00,2022-11-03 21:00:00+00:00,2,SHORT,0.98188,0.983647384,-0.00055463245,0.00016325229546055198,0.011472857142857142,-0.19999999999999826,LOSS,STOP_LOSS,1,Q3
2022-11-03 21:00:00+00:00,2022-11-06 22:00:00+00:00,3,SHORT,0.97531,0.9770655580000001,-0.0005558835,0.0001642647257540375,0.012128571428571424,-0.2000000000000047,LOSS,STOP_LOSS,1,Q3
2022-11-06 22:00:00+00:00,2022-11-07 22:00:00+00:00,6,SHORT,0.99086,0.992643548,-0.000536554,0.00014231274137273427,0.012605714285714284,-0.2000000000000024,LOSS,STOP_LOSS,1,Q3
2022-11-07 22:00:00+00:00,2022-11-08 22:00:00+00:00,0,SHORT,1.00181,1.0036132580000001,-0.0005351224,0.0001380047807469964,0.012672857142857137,-0.20000000000000295,LOSS,STOP_LOSS,1,Q3
2022-11-08 22:00:00+00:00,2022-11-09 22:00:00+00:00,1,SHORT,1.00769,1.009503842,-0.0005125429,0.00011494620586745442,0.01270499999999999,-0.20000000000000098,LOSS,STOP_LOSS,1,Q2
2022-11-09 22:00:00+00:00,2022-11-10 22:00:00+00:00,2,SHORT,1.00118,1.002982124,-0.0004884171,9.041363839060071e-05,0.013578571428571416,-0.2000000000000127,LOSS,STOP_LOSS,1,Q2
2022-11-10 22:00:00+00:00,2022-11-13 22:00:00+00:00,3,SHORT,1.02063,1.022467134,-0.00047765372,7.91271380148828e-05,0.014352857142857136,-0.2000000000000072,LOSS,STOP_LOSS,1,Q2
2022-11-13 22:00:00+00:00,2022-11-14 22:00:00+00:00,6,SHORT,1.03351,1.035370318,-0.00045244506,5.0515299662947614e-05,0.014059999999999986,-0.20000000000000803,LOSS,STOP_LOSS,1,Q1 (Weakest)
2022-11-14 22:00:00+00:00,2022-11-15 22:00:00+00:00,0,SHORT,1.03282,1.0346790760000002,-0.0004313216,2.939182682894166e-05,0.014459285714285699,-0.2000000000000122,LOSS,STOP_LOSS,1,Q1 (Weakest)
2022-11-16 22:00:00+00:00,2022-11-17 22:00:00+00:00,2,SHORT,1.0392,1.03223,-0.00040846135,3.246334381401517e-06,0.014469285714285709,0.6507082371054581,WIN,TIME_EXIT,1,Q1 (Weakest)
2022-11-17 22:00:00+00:00,2022-11-20 22:00:00+00:00,3,LONG,1.03626,1.034394732,-0.0003856574,8.330410346388782e-06,0.014393571428571419,-0.19999999999999765,LOSS,STOP_LOSS,1,Q1 (Weakest)
2022-11-20 22:00:00+00:00,2022-11-21 22:00:00+00:00,6,SHORT,1.03253,1.03026,-0.0004307044,2.3846445837989413e-05,0.014462857142857126,0.19984833370458915,WIN,TIME_EXIT,1,Q1 (Weakest)
2022-11-21 22:00:00+00:00,2022-11-22 22:00:00+00:00,0,SHORT,1.02444,1.026283992,-0.00042944943,2.112828311510382e-05,0.013793571428571414,-0.19999999999999618,LOSS,STOP_LOSS,1,Q1 (Weakest)
2022-11-22 22:00:00+00:00,2022-11-23 22:00:00+00:00,1,SHORT,1.03035,1.03220463,-0.00045476065,4.6439506113529186e-05,0.013786428571428548,-0.19999999999999687,LOSS,STOP_LOSS,1,Q1 (Weakest)
2022-11-23 22:00:00+00:00,2022-11-24 22:00:00+00:00,2,LONG,1.03992,1.038048144,-0.000375677,2.1948931971564904e-05,0.012662857142857118,-0.19999999999999515,LOSS,STOP_LOSS,1,Q1 (Weakest)
2022-11-24 22:00:00+00:00,2022-11-27 22:00:00+00:00,3,SHORT,1.0411,1.04297398,-0.00041282384,4.248649347573532e-06,0.012268571428571406,-0.2000000000000051,LOSS,STOP_LOSS,1,Q1 (Weakest)
2022-11-27 22:00:00+00:00,2022-11-28 22:00:00+00:00,6,LONG,1.03769,1.035822158,-0.00038833212,9.293800685554758e-06,0.01256642857142855,-0.20000000000000082,LOSS,STOP_LOSS,1,Q1 (Weakest)
2022-11-28 22:00:00+00:00,2022-11-29 22:00:00+00:00,0,LONG,1.03398,1.032118836,-0.0003909071,6.718810182064787e-06,0.01241642857142856,-0.19999999999999182,LOSS,STOP_LOSS,1,Q1 (Weakest)
2022-11-29 22:00:00+00:00,2022-11-30 22:00:00+00:00,1,LONG,1.03354,1.0526,-0.00034291254,5.471338401548566e-05,0.011357857142857133,1.824147299572351,WIN,TIME_EXIT,1,Q1 (Weakest)
2022-11-30 22:00:00+00:00,2022-12-01 22:00:00+00:00,2,LONG,1.04082,1.05406,-0.0003083304,8.929551579058172e-05,0.010927142857142833,1.2520739416998057,WIN,TIME_EXIT,1,Q2
2022-12-01 22:00:00+00:00,2022-12-04 22:00:00+00:00,3,LONG,1.0523,1.05040586,-0.0003330096,6.461631157435478e-05,0.011139999999999975,-0.20000000000000945,LOSS,STOP_LOSS,1,Q1 (Weakest)
2022-12-04 22:00:00+00:00,2022-12-05 22:00:00+00:00,6,LONG,1.05357,1.0516735739999998,-0.00032545504,7.217088015750052e-05,0.010520714285714263,-0.2000000000000059,LOSS,STOP_LOSS,1,Q1 (Weakest)
2022-12-05 22:00:00+00:00,2022-12-06 22:00:00+00:00,0,LONG,1.04903,1.0471417459999999,-0.00031936204,7.826388347893955e-05,0.010277142857142827,-0.2000000000000032,LOSS,STOP_LOSS,1,Q2
2022-12-06 22:00:00+00:00,2022-12-07 22:00:00+00:00,1,LONG,1.04671,1.05552,-0.00029473673,0.00010288918740116061,0.010312142857142817,0.8216848983959248,WIN,TIME_EXIT,1,Q2
2022-12-07 22:00:00+00:00,2022-12-08 22:00:00+00:00,2,LONG,1.05081,1.05336,-0.0003412818,5.634412984363736e-05,0.010262142857142822,0.22266994033174906,WIN,TIME_EXIT,1,Q1 (Weakest)
2022-12-08 22:00:00+00:00,2022-12-11 22:00:00+00:00,3,LONG,1.05573,1.053829686,-0.0003471408,5.0485121319070474e-05,0.010076428571428542,-0.20000000000000132,LOSS,STOP_LOSS,1,Q1 (Weakest)
2022-12-11 22:00:00+00:00,2022-12-12 22:00:00+00:00,6,LONG,1.05328,1.06317,-0.000308411,8.921492728404702e-05,0.010112142857142823,0.9189715934984006,WIN,TIME_EXIT,1,Q2
2022-12-12 22:00:00+00:00,2022-12-13 22:00:00+00:00,0,LONG,1.05358,1.06822,-0.0003231943,7.443160749971868e-05,0.010375714285714266,1.3695480172364687,WIN,TIME_EXIT,1,Q1 (Weakest)
2022-12-13 22:00:00+00:00,2022-12-14 22:00:00+00:00,1,LONG,1.06322,1.061306204,-0.0002697749,0.0001278510189149529,0.010442857142857118,-0.19999999999999693,LOSS,STOP_LOSS,1,Q3
2022-12-14 22:00:00+00:00,2022-12-15 22:00:00+00:00,2,LONG,1.06812,1.0661973839999999,-0.00024617053,0.0001514553895685822,0.010937857142857126,-0.20000000000000928,LOSS,STOP_LOSS,1,Q3
2022-12-15 22:00:00+00:00,2022-12-18 22:00:00+00:00,3,LONG,1.06285,1.0609368700000001,-0.00027717472,0.0001204511953983456,0.010308571428571413,-0.19999999999999335,LOSS,STOP_LOSS,1,Q2
2022-12-18 22:00:00+00:00,2022-12-19 22:00:00+00:00,6,LONG,1.0589,1.06213,-0.00026536072,0.0001322651968803257,0.010362857142857118,0.2850335253565083,WIN,TIME_EXIT,1,Q3
2022-12-19 22:00:00+00:00,2022-12-20 22:00:00+00:00,0,LONG,1.0606,1.06052,-0.00022559168,0.00017203424242325129,0.009942857142857111,-0.027542900245151804,LOSS,TIME_EXIT,1,Q3
2022-12-20 22:00:00+00:00,2022-12-21 22:00:00+00:00,1,LONG,1.06268,1.0607671760000001,-0.0002788077,0.00011881820857524873,0.009330714285714272,-0.19999999999999282,LOSS,STOP_LOSS,1,Q2
2022-12-21 22:00:00+00:00,2022-12-22 22:00:00+00:00,2,LONG,1.0606,1.0586909199999999,-0.00030958885,8.803706616163255e-05,0.009111428571428564,-0.20000000000001114,LOSS,STOP_LOSS,1,Q2
2022-12-22 22:00:00+00:00,2022-12-26 22:00:00+00:00,3,LONG,1.05964,1.0638,-0.00029448135,0.00010314457351341845,0.008624285714285704,0.3725861613378283,WIN,TIME_EXIT,1,Q2
2022-12-26 22:00:00+00:00,2022-12-27 22:00:00+00:00,0,LONG,1.06357,1.0616555739999998,-0.00025410505,0.0001435208704788238,0.008513571428571422,-0.20000000000001275,LOSS,STOP_LOSS,1,Q3
2022-12-27 22:00:00+00:00,2022-12-28 22:00:00+00:00,1,LONG,1.06408,1.062164656,-0.00031177234,8.585358038544656e-05,0.008238571428571428,-0.1999999999999934,LOSS,STOP_LOSS,1,Q2
2022-12-28 22:00:00+00:00,2022-12-29 22:00:00+00:00,2,LONG,1.0612,1.07039,-0.00026798915,0.00012963677174411716,0.00827785714285713,0.8460007538635538,WIN,TIME_EXIT,1,Q3
